uniprot_domain_id_1	uniprot_domain_id_2	uniprot_domain_pair_id
7266	23913	16565
7266	23914	16566
5456	30339	16567
715	19279	16568
6905	3105	16569
17384	26353	16570
17385	26353	16571
7266	25675	16572
18111	2513	16573
18112	2513	16574
18294	19279	16575
17329	12951	16576
10599	3467	16577
3469	10599	16578
3470	10599	16579
1143	1143	16580
2827	19279	16581
13205	19279	16582
24936	16648	16583
28543	14044	16584
1821	19279	16585
19279	8359	16586
17427	920	16587
22720	2753	16588
22721	2753	16589
2753	22722	16590
2753	22723	16591
12059	26278	16592
32278	33112	16593
904	19279	16594
22836	19279	16595
19279	22558	16596
19279	22559	16597
23019	15561	16598
23019	15562	16599
26426	4757	16600
4761	26426	16601
14272	31497	16602
20874	31369	16603
9035	31497	16604
7266	9962	16605
17632	14165	16606
17633	14165	16607
17258	17258	16608
17260	17260	16609
33677	27535	16610
27535	33678	16611
18814	15346	16612
18815	15346	16613
23229	19279	16614
20874	19279	16615
8951	19279	16616
930	5542	16617
931	5542	16618
1143	19279	16619
33617	3555	16620
17159	31004	16621
1877	7706	16622
1877	7707	16623
1878	7706	16624
23014	19279	16625
18769	19279	16626
1792	19279	16627
19386	31877	16628
31880	19386	16629
23233	19279	16630
1792	28796	16631
7266	30520	16632
7266	30521	16633
2520	19279	16634
30607	18248	16635
30608	18248	16636
30607	18249	16637
30608	18249	16638
18096	33746	16639
18097	33746	16640
31373	19279	16641
26291	2379	16642
29470	19279	16643
21137	2513	16644
25864	8099	16645
33026	19279	16646
26426	31163	16647
18439	18439	16648
18439	18440	16649
18440	18440	16650
32535	33677	16651
32536	33677	16652
32537	33677	16653
32537	33678	16654
32537	33680	16655
9268	19279	16656
6905	27125	16657
6193	31916	16658
6332	19279	16659
16491	7266	16660
24247	19279	16661
2468	16635	16662
2469	16635	16663
33543	19279	16664
25452	19279	16665
3607	19279	16666
3608	19279	16667
524	19279	16668
31396	19279	16669
31397	19279	16670
31398	19279	16671
34169	34169	16672
34169	34170	16673
34171	34171	16674
23480	10842	16675
23480	10844	16676
22869	19279	16677
13896	13896	16678
11142	19279	16679
24737	15386	16680
28233	28233	16681
28234	28234	16682
8372	31642	16683
27910	8569	16684
19279	29759	16685
19279	29760	16686
13235	19279	16687
21208	12145	16688
2753	19279	16689
12372	13736	16690
22794	13393	16691
22794	13394	16692
13393	22795	16693
22795	13394	16694
17593	19279	16695
10459	19279	16696
7209	19279	16697
4372	19279	16698
9977	8102	16699
9979	8102	16700
9981	8102	16701
8758	8759	16702
8759	8759	16703
8760	8759	16704
8760	8760	16705
32536	21798	16706
32536	21799	16707
4727	8338	16708
4727	8339	16709
1821	22720	16710
1821	22721	16711
27445	19279	16712
26273	19279	16713
20786	20786	16714
20788	20788	16715
20788	20789	16716
20789	20789	16717
16431	19279	16718
15712	4685	16719
15712	4686	16720
15712	4687	16721
4685	15713	16722
15713	4686	16723
15713	4687	16724
4685	15714	16725
4686	15714	16726
21302	20279	16727
21302	20280	16728
6705	19279	16729
24732	24732	16730
24733	24732	16731
24734	24732	16732
24732	24735	16733
24732	24736	16734
24733	24733	16735
24733	24734	16736
24733	24735	16737
24733	24736	16738
24734	24733	16739
24734	24734	16740
24734	24735	16741
24734	24736	16742
24735	24735	16743
24735	24736	16744
24736	24736	16745
7763	12500	16746
14236	1597	16747
5456	16592	16748
4991	22202	16749
3052	25367	16750
3053	25367	16751
18683	19279	16752
18684	19279	16753
30988	30988	16754
33745	450	16755
449	33746	16756
33746	450	16757
18027	27466	16758
18027	27467	16759
18027	27468	16760
18028	27466	16761
18028	27467	16762
18028	27468	16763
8372	23690	16764
13155	28555	16765
9782	28796	16766
9971	19279	16767
16954	16005	16768
20754	33314	16769
30339	33314	16770
3517	33675	16771
3517	33676	16772
29569	19279	16773
9856	19279	16774
11686	1014	16775
11686	1016	16776
10423	19279	16777
33097	33097	16778
33098	33098	16779
19279	3227	16780
19279	3228	16781
23654	14165	16782
23655	14165	16783
8384	33746	16784
4891	13067	16785
30339	30339	16786
27689	13353	16787
6430	19279	16788
20010	20010	16789
7965	19279	16790
22816	15310	16791
22816	2379	16792
22402	19279	16793
29881	19279	16794
22454	863	16795
14806	19279	16796
16954	4727	16797
32603	19279	16798
14445	13448	16799
20367	1332	16800
20367	1334	16801
5534	26398	16802
930	19279	16803
931	19279	16804
10895	19279	16805
3101	18454	16806
7813	19279	16807
7814	19279	16808
7579	29697	16809
15846	11696	16810
8251	31497	16811
25200	28128	16812
4891	20724	16813
11502	19279	16814
1732	28275	16815
32619	2513	16816
17159	15821	16817
28796	19279	16818
3603	19279	16819
2508	2508	16820
2510	2508	16821
2509	2509	16822
2509	2510	16823
2509	2511	16824
2510	2510	16825
2510	2511	16826
2511	2511	16827
30607	136	16828
30608	136	16829
30607	137	16830
30608	137	16831
22763	2146	16832
31916	9982	16833
18683	13448	16834
18684	13448	16835
1881	19279	16836
23828	23828	16837
11939	19279	16838
19279	21556	16839
19279	21557	16840
26296	18914	16841
26297	18914	16842
19351	13448	16843
19352	13448	16844
31942	28320	16845
28903	28903	16846
28903	28904	16847
28904	28904	16848
13921	16896	16849
13922	16896	16850
6550	13235	16851
20598	19279	16852
20599	19279	16853
3052	7152	16854
3053	7152	16855
25742	19279	16856
1839	21328	16857
1840	21328	16858
15041	15041	16859
15042	15042	16860
15042	15043	16861
15043	15043	16862
13610	6904	16863
13610	6905	16864
6904	13611	16865
13611	6905	16866
2194	19279	16867
19933	12724	16868
19933	12725	16869
3884	19279	16870
30356	14751	16871
30357	14751	16872
13786	16831	16873
28532	8567	16874
28533	8567	16875
28532	8568	16876
28533	8568	16877
8789	19279	16878
10179	19279	16879
748	19279	16880
20279	7885	16881
20280	7885	16882
32250	33746	16883
32251	33746	16884
30837	7292	16885
30838	7292	16886
13249	19279	16887
2537	19279	16888
2538	19279	16889
10756	19279	16890
19456	19279	16891
9672	11310	16892
9672	11311	16893
6821	19279	16894
34087	16648	16895
17448	2146	16896
22833	27125	16897
29538	19279	16898
21179	23905	16899
21179	23906	16900
17159	5448	16901
22794	22832	16902
22794	22833	16903
22832	22795	16904
22795	22833	16905
18954	19279	16906
8569	19279	16907
14445	16780	16908
6693	19279	16909
5075	17417	16910
33215	19279	16911
10599	25626	16912
19279	27002	16913
2510	19279	16914
32650	5448	16915
23543	26940	16916
500	28677	16917
502	28677	16918
28370	6245	16919
28370	6247	16920
28370	6250	16921
30837	17461	16922
30838	17461	16923
11043	14447	16924
14615	21921	16925
26426	19321	16926
20382	19678	16927
20383	19679	16928
17626	19279	16929
19279	15354	16930
19279	15355	16931
23713	21408	16932
23714	21408	16933
1357	19279	16934
9982	11696	16935
16592	30339	16936
19439	19279	16937
16154	9977	16938
16154	9979	16939
16154	9981	16940
10127	19279	16941
13448	27002	16942
33190	21921	16943
14067	19279	16944
14176	11696	16945
14177	11697	16946
20602	16809	16947
20603	16809	16948
22266	13448	16949
22267	13448	16950
30016	27002	16951
27003	30016	16952
26712	15645	16953
26712	15646	16954
15644	26713	16955
26713	15645	16956
26713	15646	16957
15645	26714	16958
15645	26715	16959
12951	19279	16960
11512	14176	16961
11514	14176	16962
11512	10260	16963
11514	10260	16964
10009	10009	16965
10012	10012	16966
33617	8099	16967
3556	16112	16968
10599	7240	16969
11397	18612	16970
21512	19279	16971
10935	28560	16972
10936	28560	16973
24740	7266	16974
31060	23378	16975
13610	29487	16976
13610	29488	16977
29487	13611	16978
13611	29488	16979
7497	19279	16980
26558	8569	16981
3630	19279	16982
17013	19279	16983
14859	33746	16984
33745	33816	16985
33815	33746	16986
33746	33816	16987
17159	27909	16988
5075	10215	16989
16206	10215	16990
19209	19279	16991
28866	13378	16992
12243	19279	16993
22965	19279	16994
6002	26482	16995
6003	26482	16996
6004	26482	16997
6005	26482	16998
6006	26482	16999
5948	4608	17000
4608	5949	17001
19017	14614	17002
19017	14615	17003
14614	19018	17004
19018	14615	17005
13610	465	17006
13610	466	17007
465	13611	17008
13611	466	17009
4727	15561	17010
4727	15562	17011
11424	19279	17012
17448	22393	17013
7515	12059	17014
15693	19279	17015
16992	4721	17016
17066	17066	17017
17067	17066	17018
17067	17067	17019
22141	19279	17020
22142	19279	17021
19279	22143	17022
19279	22144	17023
20655	20655	17024
20871	26273	17025
4991	19279	17026
6039	1992	17027
6040	1992	17028
30750	30750	17029
16979	19279	17030
19279	16980	17031
5471	5471	17032
5472	5472	17033
3841	2513	17034
3842	2513	17035
1516	19279	17036
14528	3809	17037
3548	19279	17038
19494	28354	17039
19495	28354	17040
9971	27627	17041
31916	31286	17042
34245	19279	17043
16244	16896	17044
21750	19279	17045
21751	19279	17046
21752	19279	17047
21753	19279	17048
17579	4779	17049
14614	19060	17050
14614	19061	17051
19060	14615	17052
14615	19061	17053
10777	26719	17054
31916	19279	17055
21488	13393	17056
21488	13394	17057
13393	21489	17058
21489	13394	17059
17144	15386	17060
30748	33112	17061
23828	9688	17062
23828	9689	17063
26444	19279	17064
11002	32619	17065
28547	32278	17066
18737	19279	17067
32309	19279	17068
17159	25014	17069
12500	20279	17070
12500	20280	17071
11397	4891	17072
3130	19279	17073
26886	28677	17074
22514	19279	17075
17427	19279	17076
7496	3516	17077
7497	3517	17078
17056	20633	17079
17056	20634	17080
26811	30725	17081
30138	17144	17082
22106	16529	17083
16529	22107	17084
22106	25827	17085
25827	22107	17086
9449	19279	17087
8736	19279	17088
8737	19279	17089
23019	16648	17090
13632	19279	17091
6919	19279	17092
14861	33314	17093
3119	19279	17094
3461	19279	17095
3462	19279	17096
19275	19275	17097
19275	19276	17098
19275	19277	17099
19275	19278	17100
19276	19275	17101
19276	19276	17102
19276	19277	17103
19276	19278	17104
19277	19275	17105
19277	19276	17106
19277	19277	17107
19277	19278	17108
19278	19275	17109
19278	19276	17110
19278	19277	17111
19278	19278	17112
19279	19279	17113
6370	7202	17114
26776	19279	17115
26886	19279	17116
31848	19279	17117
19626	19279	17118
18430	19279	17119
28547	13195	17120
19931	25014	17121
8420	14354	17122
1143	13195	17123
1839	21488	17124
1839	21489	17125
21488	1840	17126
1840	21489	17127
11785	19279	17128
14354	20279	17129
14354	20280	17130
1434	19279	17131
24148	14771	17132
8812	12500	17133
22720	28491	17134
22721	28491	17135
22722	28491	17136
28491	22723	17137
23211	19279	17138
4961	26353	17139
4964	26353	17140
13195	4521	17141
4522	13195	17142
26558	19279	17143
6619	18665	17144
10338	31277	17145
17737	19279	17146
33873	10215	17147
33874	10215	17148
11130	11130	17149
29487	14751	17150
14751	29488	17151
25064	13448	17152
24211	15846	17153
6550	14357	17154
17159	3382	17155
32215	19279	17156
73	19279	17157
11633	19279	17158
17011	19279	17159
29265	12818	17160
3819	11164	17161
30839	28670	17162
30840	28670	17163
27625	31122	17164
3643	6927	17165
3643	6928	17166
6926	3644	17167
3644	6927	17168
6926	3645	17169
1437	19279	17170
11195	31687	17171
11196	31688	17172
20786	17159	17173
25535	5575	17174
25535	5576	17175
25535	5577	17176
25535	5578	17177
1760	17549	17178
33732	4727	17179
26398	26712	17180
787	16648	17181
8569	10310	17182
18027	19279	17183
18028	19279	17184
1935	31724	17185
1935	31725	17186
12133	4330	17187
10655	10655	17188
8170	13610	17189
8170	13611	17190
13610	8171	17191
8171	13611	17192
4727	20415	17193
20416	4727	17194
20417	4727	17195
13549	11099	17196
5362	19279	17197
26426	3602	17198
11042	3516	17199
11043	3517	17200
19279	30749	17201
21122	13448	17202
15193	15193	17203
18953	19279	17204
31497	31497	17205
19679	3302	17206
3052	33216	17207
3053	33216	17208
12467	4701	17209
22391	22391	17210
22391	22392	17211
22393	22393	17212
8346	18717	17213
15414	25811	17214
21208	2449	17215
21208	2450	17216
28542	28542	17217
28543	28543	17218
3949	3949	17219
3950	3949	17220
3951	3949	17221
3949	3952	17222
3949	3953	17223
3950	3950	17224
3950	3951	17225
3950	3952	17226
3950	3953	17227
3951	3950	17228
3951	3951	17229
3951	3952	17230
3951	3953	17231
3952	3952	17232
3952	3953	17233
3953	3953	17234
28752	4727	17235
22620	1373	17236
13626	19279	17237
33025	4330	17238
30251	19279	17239
25445	19279	17240
3130	3555	17241
9474	19279	17242
19813	13352	17243
31431	28567	17244
12571	19279	17245
18914	7763	17246
20633	19279	17247
20634	19279	17248
12746	4704	17249
11397	25864	17250
26965	22106	17251
26965	22107	17252
22106	26966	17253
26966	22107	17254
8372	18074	17255
33353	19279	17256
20602	26965	17257
20602	26966	17258
26965	20603	17259
20603	26966	17260
10630	22778	17261
33864	19279	17262
26169	6927	17263
26169	6928	17264
6926	26170	17265
26170	6927	17266
6926	26171	17267
31401	31401	17268
32710	32710	17269
16231	19279	17270
28491	16648	17271
3130	8099	17272
11514	19279	17273
27998	6735	17274
22703	4028	17275
17417	27002	17276
27003	17417	17277
22748	3302	17278
22362	19279	17279
13108	20279	17280
13108	20280	17281
3024	3024	17282
3025	3024	17283
3025	3025	17284
1840	28128	17285
19279	23648	17286
27579	32910	17287
9531	19279	17288
30445	30445	17289
30445	30446	17290
30447	30447	17291
23711	19279	17292
11473	11473	17293
31642	31642	17294
31643	31642	17295
31645	31642	17296
31643	31643	17297
31644	31643	17298
31643	31645	17299
31644	31645	17300
31645	31643	17301
31645	31645	17302
21884	19279	17303
16780	19279	17304
32240	12214	17305
32241	12214	17306
32242	12214	17307
32243	12214	17308
7279	7280	17309
7280	7281	17310
13195	33112	17311
11686	12516	17312
13353	19279	17313
4727	23180	17314
16780	33459	17315
2188	17143	17316
4727	12214	17317
27860	19279	17318
17159	9368	17319
13786	19361	17320
7266	15591	17321
3103	6735	17322
32152	19279	17323
12579	23377	17324
13577	19279	17325
13578	19279	17326
14710	6705	17327
22794	21682	17328
22794	21683	17329
21682	22795	17330
22795	21683	17331
33422	16110	17332
16111	33422	17333
16110	33423	17334
33423	16111	17335
33423	16112	17336
33424	16113	17337
24874	8864	17338
8864	24875	17339
8864	24876	17340
24874	8865	17341
8865	24875	17342
8865	24876	17343
19279	4272	17344
19279	4273	17345
14353	14357	17346
14354	14357	17347
14357	14355	17348
3103	3103	17349
16094	16094	17350
15718	18717	17351
14447	7497	17352
2753	4444	17353
19279	31115	17354
19279	31116	17355
10615	17144	17356
5556	19279	17357
9982	9982	17358
8178	8178	17359
8178	8179	17360
8179	8179	17361
5249	2257	17362
15591	19279	17363
13673	8323	17364
17861	17861	17365
17861	17862	17366
17861	17863	17367
17861	17864	17368
17861	17865	17369
17862	17861	17370
17862	17862	17371
17862	17863	17372
17862	17864	17373
17862	17865	17374
17863	17863	17375
17863	17864	17376
17863	17865	17377
17864	17864	17378
17864	17865	17379
17865	17865	17380
4727	5401	17381
3108	31916	17382
26169	26170	17383
26169	26171	17384
26170	26170	17385
29277	19279	17386
18951	19279	17387
26017	26017	17388
26017	26018	17389
26018	26018	17390
12745	20279	17391
12745	20280	17392
30376	19279	17393
25111	19279	17394
33678	19279	17395
20973	19279	17396
26020	19279	17397
19392	14039	17398
32132	19279	17399
21488	22832	17400
21488	22833	17401
22832	21489	17402
21489	22833	17403
72	18665	17404
73	18663	17405
18664	73	17406
74	18665	17407
11397	16831	17408
11794	11794	17409
11794	11795	17410
11794	11796	17411
11794	11797	17412
11794	11798	17413
11795	11794	17414
11795	11795	17415
11795	11796	17416
11795	11797	17417
11795	11798	17418
11796	11796	17419
11796	11797	17420
11796	11798	17421
11797	11797	17422
11797	11798	17423
11798	11798	17424
24664	11164	17425
11453	19279	17426
8338	33460	17427
8338	33461	17428
8339	33460	17429
8339	33461	17430
836	19279	17431
10215	10215	17432
23913	19279	17433
25811	19279	17434
1181	19279	17435
11642	19279	17436
19279	16207	17437
20839	19279	17438
20840	19279	17439
20841	19279	17440
20842	19279	17441
20843	19279	17442
20844	19279	17443
20845	19279	17444
3528	3528	17445
6759	6759	17446
19279	9227	17447
4727	9672	17448
6896	19279	17449
6897	19279	17450
842	19279	17451
12818	12818	17452
15018	19279	17453
4891	12214	17454
12605	19279	17455
19279	24768	17456
11745	19279	17457
5542	5871	17458
8569	4822	17459
20382	26899	17460
20383	26900	17461
6821	26278	17462
13827	26712	17463
24047	10925	17464
10925	24048	17465
29432	5128	17466
9427	19279	17467
27098	10842	17468
27098	10844	17469
6241	19279	17470
19279	15409	17471
15410	19279	17472
9601	17925	17473
9602	17925	17474
28528	15645	17475
28528	15646	17476
15644	28529	17477
28529	15645	17478
28529	15646	17479
20598	28211	17480
20599	28211	17481
28212	19279	17482
22836	14851	17483
15527	23653	17484
13506	19279	17485
23653	1373	17486
18604	19279	17487
21157	19279	17488
28547	19279	17489
28759	14600	17490
25581	19279	17491
4727	34147	17492
16831	19279	17493
33264	30867	17494
33265	30867	17495
5542	33677	17496
5542	33678	17497
5542	33680	17498
32535	32535	17499
32535	32536	17500
32535	32537	17501
32536	32536	17502
32536	32537	17503
32537	32537	17504
7266	4033	17505
2391	19279	17506
2392	19279	17507
8803	19279	17508
11276	19279	17509
3952	19279	17510
19279	2542	17511
2543	19279	17512
748	15361	17513
6238	19279	17514
4727	75	17515
30064	19279	17516
28309	11513	17517
28310	11513	17518
28309	11514	17519
28310	11514	17520
7672	500	17521
7672	502	17522
22106	9172	17523
9172	22107	17524
17861	2753	17525
17862	2753	17526
17863	2753	17527
17864	2753	17528
2753	17865	17529
3517	4730	17530
9471	19279	17531
17159	19279	17532
14357	19279	17533
19931	31004	17534
17446	22760	17535
17448	22763	17536
6573	2513	17537
6574	2513	17538
34074	19279	17539
4727	25000	17540
32130	31112	17541
25910	14044	17542
19279	1462	17543
1463	19279	17544
18612	3555	17545
4444	4444	17546
9962	19279	17547
4033	19279	17548
19279	17460	17549
1570	18891	17550
31457	18273	17551
7067	18475	17552
11638	19279	17553
13448	18455	17554
24594	26353	17555
24595	26353	17556
6515	6515	17557
32250	136	17558
32251	136	17559
32250	137	17560
32251	137	17561
6644	19279	17562
16992	19279	17563
19279	16993	17564
17864	19279	17565
7314	19279	17566
26169	3644	17567
26169	3645	17568
3643	26170	17569
26170	3644	17570
3643	26171	17571
14977	33745	17572
14978	33745	17573
14977	33746	17574
14978	33746	17575
19060	21328	17576
21328	19061	17577
1839	13610	17578
1839	13611	17579
13610	1840	17580
1840	13611	17581
4891	8099	17582
18449	19279	17583
2468	11099	17584
2469	11099	17585
3569	9665	17586
3569	9666	17587
3570	9665	17588
3570	9666	17589
24432	19279	17590
33264	17675	17591
17674	33265	17592
33265	17675	17593
17675	33266	17594
22722	19279	17595
26401	3576	17596
7266	27910	17597
8567	4975	17598
8567	4976	17599
8567	4977	17600
8568	4975	17601
8568	4976	17602
8568	4977	17603
21767	19279	17604
1	26712	17605
13378	4588	17606
1143	4727	17607
26377	28670	17608
31923	19279	17609
32803	8679	17610
27662	19279	17611
27664	19279	17612
14147	26842	17613
14147	26843	17614
14147	26844	17615
14147	26845	17616
14147	26846	17617
14147	26847	17618
14147	26848	17619
14147	26849	17620
14147	26850	17621
14147	26851	17622
14147	26852	17623
14147	26853	17624
14147	26854	17625
26841	14148	17626
14148	26842	17627
14148	26843	17628
14148	26844	17629
14148	26845	17630
14148	26846	17631
14148	26847	17632
14148	26848	17633
14148	26849	17634
14148	26850	17635
14148	26851	17636
14148	26852	17637
14148	26853	17638
14148	26854	17639
26841	14149	17640
14149	26842	17641
14149	26843	17642
14149	26844	17643
14149	26845	17644
14149	26846	17645
14149	26847	17646
14149	26848	17647
14149	26849	17648
14149	26850	17649
14149	26851	17650
14149	26852	17651
14149	26853	17652
14149	26854	17653
26841	14150	17654
14150	26842	17655
14150	26843	17656
14150	26844	17657
14150	26845	17658
14150	26846	17659
14150	26847	17660
14150	26848	17661
14150	26849	17662
14150	26850	17663
14150	26851	17664
14150	26852	17665
14150	26853	17666
14150	26854	17667
26841	14151	17668
14151	26842	17669
14151	26843	17670
14151	26844	17671
14151	26845	17672
14151	26846	17673
14151	26847	17674
14151	26848	17675
14151	26849	17676
14151	26850	17677
14151	26851	17678
14151	26852	17679
14151	26853	17680
14151	26854	17681
26841	14153	17682
14153	26842	17683
14153	26843	17684
14153	26844	17685
14153	26845	17686
14153	26846	17687
14153	26847	17688
14153	26848	17689
14153	26849	17690
14153	26850	17691
14153	26851	17692
14153	26852	17693
14153	26853	17694
14153	26854	17695
26841	14154	17696
14154	26842	17697
14154	26843	17698
14154	26844	17699
14154	26845	17700
14154	26846	17701
14154	26847	17702
14154	26848	17703
14154	26849	17704
14154	26850	17705
14154	26851	17706
14154	26852	17707
14154	26853	17708
14154	26854	17709
26841	14155	17710
14155	26842	17711
14155	26843	17712
14155	26844	17713
14155	26845	17714
14155	26846	17715
14155	26847	17716
14155	26848	17717
14155	26849	17718
14155	26850	17719
14155	26851	17720
14155	26852	17721
14155	26853	17722
14155	26854	17723
26841	14156	17724
14156	26842	17725
14156	26843	17726
14156	26844	17727
14156	26845	17728
14156	26846	17729
14156	26847	17730
14156	26848	17731
14156	26849	17732
14156	26850	17733
14156	26851	17734
14156	26852	17735
14156	26853	17736
14156	26854	17737
26841	14157	17738
14157	26842	17739
14157	26843	17740
14157	26844	17741
14157	26845	17742
14157	26846	17743
14157	26847	17744
14157	26848	17745
14157	26849	17746
14157	26850	17747
14157	26851	17748
14157	26852	17749
14157	26853	17750
14157	26854	17751
13773	13252	17752
4739	4727	17753
4464	16166	17754
13353	34249	17755
13353	34250	17756
24273	19279	17757
29470	19315	17758
29470	19316	17759
15295	6429	17760
11005	11005	17761
16559	18914	17762
16560	18914	17763
6429	6429	17764
25667	31497	17765
28201	19279	17766
14166	863	17767
27108	19279	17768
27110	19279	17769
21003	8064	17770
21003	8065	17771
21003	8066	17772
21004	8064	17773
21004	8065	17774
21004	8066	17775
14488	14488	17776
29094	4727	17777
2267	19279	17778
13155	28233	17779
10045	18262	17780
10045	18263	17781
32132	28677	17782
12500	19279	17783
31687	31687	17784
31688	31688	17785
360	19279	17786
19082	19279	17787
17242	31916	17788
31753	22106	17789
31753	22107	17790
22106	31754	17791
31754	22107	17792
31901	19279	17793
2874	19279	17794
24101	4727	17795
9745	16948	17796
9745	16949	17797
9745	16950	17798
9745	16951	17799
9745	16952	17800
4915	19279	17801
1947	19279	17802
1950	19279	17803
17663	19279	17804
21080	19279	17805
21081	19279	17806
13235	15821	17807
20303	19279	17808
30837	32294	17809
30838	32294	17810
19964	25930	17811
19965	25930	17812
15324	19279	17813
4756	6332	17814
33976	19279	17815
23669	21895	17816
23670	21895	17817
19279	29187	17818
19279	29188	17819
20602	29471	17820
20603	29471	17821
23230	2513	17822
23231	2513	17823
14953	19279	17824
9695	19279	17825
17736	19392	17826
29997	14961	17827
19456	11099	17828
7047	12214	17829
14528	19279	17830
11396	4754	17831
11396	4756	17832
4754	11397	17833
4755	11397	17834
11397	4756	17835
23019	14466	17836
32536	14542	17837
12021	23940	17838
16219	16219	17839
9911	28673	17840
11397	26278	17841
27911	19279	17842
21459	19279	17843
21460	19279	17844
14542	27467	17845
14542	27468	17846
17159	3205	17847
28491	11512	17848
11513	28491	17849
11514	28491	17850
28491	11515	17851
21488	6904	17852
21488	6905	17853
6904	21489	17854
21489	6905	17855
233	18665	17856
11686	11686	17857
863	22494	17858
20602	20432	17859
20602	20433	17860
20432	20603	17861
20603	20433	17862
27860	6896	17863
27860	6897	17864
26105	13732	17865
22266	8167	17866
22267	8167	17867
8167	22268	17868
33870	20694	17869
30470	8884	17870
30471	8884	17871
8885	30470	17872
8885	30471	17873
16953	21464	17874
20823	24186	17875
19696	8064	17876
19696	8065	17877
19696	8066	17878
20376	19279	17879
32537	8064	17880
32537	8065	17881
32537	8066	17882
18478	19279	17883
32368	28773	17884
32369	28773	17885
32368	28774	17886
32369	28774	17887
7154	24452	17888
7154	24453	17889
7154	24455	17890
7155	24452	17891
7155	24453	17892
7155	24455	17893
20432	7413	17894
20432	7414	17895
7413	20433	17896
20433	7414	17897
11652	19279	17898
19044	26965	17899
19044	26966	17900
26965	19045	17901
19045	26966	17902
8885	21952	17903
8885	21953	17904
20522	20522	17905
20522	20525	17906
20522	20526	17907
20523	20523	17908
20525	20522	17909
20525	20525	17910
20525	20526	17911
20526	20526	17912
20527	20527	17913
12059	6332	17914
23019	25000	17915
19044	10329	17916
19045	10329	17917
15850	25827	17918
3213	21303	17919
23231	19279	17920
14060	29245	17921
19044	29375	17922
19045	29375	17923
17647	19279	17924
22402	30064	17925
27689	30064	17926
8064	30671	17927
8065	30671	17928
8066	30671	17929
26965	29375	17930
26966	29375	17931
25859	19279	17932
787	19279	17933
19279	10133	17934
2672	14540	17935
14353	3043	17936
3043	14354	17937
3043	14355	17938
23480	3355	17939
29487	8899	17940
29487	8900	17941
8899	29488	17942
29488	8900	17943
19012	19279	17944
20801	8130	17945
8130	20803	17946
16979	16979	17947
16979	16980	17948
16980	16980	17949
18027	8885	17950
18028	8885	17951
18096	8884	17952
18097	8884	17953
8885	18096	17954
8885	18097	17955
9544	8885	17956
34094	34094	17957
9692	11579	17958
9692	11580	17959
9693	11579	17960
9693	11580	17961
8064	18446	17962
8065	18446	17963
8066	18446	17964
3809	4272	17965
3809	4273	17966
4271	3810	17967
3810	4272	17968
3810	4273	17969
4271	3811	17970
3811	4272	17971
3811	4273	17972
28796	6896	17973
28796	6897	17974
34087	19279	17975
15822	15346	17976
10344	12021	17977
12214	17173	17978
12214	17174	17979
20823	926	17980
16023	16896	17981
7154	18606	17982
7154	18607	17983
7155	18606	17984
7155	18607	17985
14445	29574	17986
14311	4847	17987
28634	7154	17988
28634	7155	17989
16809	5456	17990
10582	8884	17991
8885	10582	17992
13868	4847	17993
13869	4847	17994
28026	22811	17995
15850	19844	17996
25982	8884	17997
8885	25982	17998
5542	11797	17999
5075	7465	18000
5076	7465	18001
7763	29505	18002
8130	142	18003
8130	143	18004
144	8130	18005
8130	145	18006
15850	10996	18007
17593	8885	18008
15543	8885	18009
15544	8885	18010
15545	8885	18011
2468	2468	18012
2469	2469	18013
6477	6550	18014
6479	6552	18015
26886	18925	18016
19279	14443	18017
19279	14444	18018
26465	2157	18019
27535	28773	18020
27535	28774	18021
30815	30815	18022
22106	1366	18023
1366	22107	18024
6270	5651	18025
6271	5651	18026
6270	11446	18027
6271	11446	18028
4011	12936	18029
4012	12936	18030
14542	1346	18031
14542	1347	18032
15278	25800	18033
12500	6896	18034
12500	6897	18035
31602	33381	18036
33381	31603	18037
8064	16865	18038
8065	16865	18039
8066	16865	18040
30982	6332	18041
25799	27002	18042
27003	25799	18043
21906	8885	18044
5075	12965	18045
12456	20201	18046
1356	27860	18047
3791	15636	18048
12387	19279	18049
7495	19279	18050
28491	3066	18051
26795	1967	18052
26796	1967	18053
26795	1969	18054
26796	1969	18055
26558	14772	18056
18446	11058	18057
11059	18446	18058
11061	18446	18059
18446	11062	18060
18447	11058	18061
18447	11059	18062
18447	11062	18063
11059	18448	18064
54	19279	18065
19279	14049	18066
31111	24882	18067
7387	21078	18068
7388	21079	18069
18273	8885	18070
6601	10376	18071
15424	7154	18072
15424	7155	18073
12172	22794	18074
12172	22795	18075
22794	12173	18076
12173	22795	18077
21122	33677	18078
8064	5477	18079
8065	5477	18080
8066	5477	18081
16979	17173	18082
16979	17174	18083
17173	16980	18084
16980	17174	18085
22103	6268	18086
22103	6270	18087
22103	6271	18088
22104	6268	18089
22104	6270	18090
22104	6271	18091
22105	6268	18092
6270	22105	18093
6271	22105	18094
27910	23019	18095
33677	22603	18096
22603	33678	18097
22603	33680	18098
30687	8884	18099
8885	30687	18100
26465	27467	18101
26465	27468	18102
18221	4847	18103
5541	34120	18104
34121	5542	18105
4318	14465	18106
18703	19279	18107
11711	16005	18108
33459	14772	18109
4847	33630	18110
4847	33631	18111
33630	4848	18112
23123	20495	18113
4513	18746	18114
543	13195	18115
8395	19279	18116
13352	6896	18117
13352	6897	18118
18616	31035	18119
26728	25461	18120
25461	26729	18121
